Learning Rate,Num Dense Layers,Num Dense Nodes,Activation,Initialization,W_domain,W_bc0,W_bc1,W_ic,Error,Time Spent
0.04367457049986839,5,7,tanh,Glorot uniform,72,147,161,86,16.035284885485083,70.97758555412292
0.21786578338313994,5,7,tanh,Glorot uniform,1,146,170,60,45.48742633052029,71.02980136871338
0.21788060459464648,5,7,tanh,Glorot uniform,37,145,155,44,45.494021636557974,70.83743572235107
0.21785498754513122,5,7,tanh,Glorot uniform,77,147,185,100,45.4731647686465,70.66497254371643
0.17230676767903863,5,7,tanh,Glorot uniform,8,146,186,75,43.61598020042504,70.76902723312378
0.21778773920010316,5,10,tanh,Glorot uniform,34,147,191,57,45.5411215172138,72.25933575630188
0.21788060459464648,5,7,swish,Glorot uniform,46,145,159,77,45.509260436171445,90.17632818222046
0.005467735384845115,5,57,swish,Glorot uniform,184,145,178,65,100.98645384674708,93.56652045249939
0.2149641980155814,5,7,swish,Glorot uniform,70,145,129,81,45.37285283060009,90.37091493606567
0.039181724090621914,5,7,swish,Glorot uniform,76,145,114,110,45.26025397469911,90.27824020385742
0.21788060459464648,5,7,swish,Glorot uniform,68,144,180,62,45.51548316557961,90.40707421302795
0.21788060459464648,5,7,sin,Glorot uniform,105,144,145,53,40.99938715724506,72.58740973472595
0.05335944235856298,5,40,sin,Glorot uniform,144,145,51,116,44.15178140469878,74.76007294654846
0.21788060459464648,5,7,sin,Glorot uniform,137,143,149,69,45.20802140891842,72.73490524291992
3.537721391337322e-05,5,227,relu,Glorot uniform,59,155,10,101,195.9606083733864,70.19147253036499
0.21788060459464648,5,7,selu,Glorot uniform,133,143,141,114,53.10579711609199,77.29677248001099
0.03609003126594788,5,69,selu,Glorot uniform,101,146,110,125,45.20812329157759,80.36231803894043
0.19418424453690514,5,114,sin,Glorot uniform,2,143,157,102,279998.48845836567,74.71182489395142
0.21788060459464648,5,39,selu,Glorot uniform,91,144,151,79,33.69493090794451,80.33329820632935
3.78424076359346e-05,8,7,silu,Glorot uniform,88,196,180,20,32.735904049922404,125.6763551235199
0.10400123369387258,5,81,selu,Glorot uniform,162,144,3,100,35.02821368529228,80.36848378181458
0.16861853967618806,5,71,relu,Glorot uniform,125,145,152,113,45.38759362957213,62.812498569488525
0.00029114390545806226,8,115,elu,Glorot uniform,7,195,44,150,106.91789664777464,110.11014652252197
0.21788060459464648,5,61,sigmoid,Glorot uniform,102,144,72,138,44.866642682533666,75.18042540550232
0.21788060459464648,5,67,relu,Glorot uniform,113,144,164,78,500.1931396696997,62.495567083358765
0.21788060459464648,5,21,swish,Glorot uniform,44,142,55,69,46.57424698900167,91.71619272232056
0.21788060459464648,5,7,sin,Glorot uniform,0,142,36,36,1321.981620117266,72.89277720451355
0.21788060459464648,5,7,silu,Glorot uniform,0,143,0,0,22.86256115134274,90.2911479473114
0.21788060459464648,5,7,sin,Glorot uniform,45,142,92,43,45.31773840250117,72.2391004562378
0.21788060459464648,5,7,sin,Glorot uniform,0,144,0,0,64.12153006229951,72.25226593017578
0.21788060459464648,5,42,silu,Glorot uniform,21,144,18,43,43.473913122740505,93.76498699188232
0.15786383058692183,5,46,silu,Glorot uniform,21,144,5,48,3754.956451140411,93.76364374160767
0.21788060459464648,5,7,sin,Glorot uniform,0,143,59,46,203.65210449171772,72.77715754508972
0.21788060459464648,5,7,sin,Glorot uniform,0,141,37,62,5147.620052774674,72.5635826587677
0.21788060459464648,5,7,sigmoid,Glorot uniform,0,142,56,0,44.93524524942608,72.0173590183258
0.03231110898974213,5,26,silu,Glorot uniform,9,144,1,24,30.786770823680612,92.75106501579285
0.17936844271635186,5,27,sin,Glorot uniform,27,143,60,38,323832.4770475077,74.51697540283203
0.21788060459464648,5,7,selu,Glorot uniform,0,143,19,0,44.046648632788624,77.07322978973389
0.21788060459464648,5,7,sigmoid,Glorot uniform,0,141,86,44,45.2753619970229,72.15727233886719
0.21788060459464648,5,7,sigmoid,Glorot uniform,0,142,102,2,45.447988439416555,72.27543091773987
0.19030282092965836,5,7,sigmoid,Glorot uniform,0,141,50,48,44.89643896989176,72.13523983955383
0.21788060459464648,5,7,selu,Glorot uniform,0,141,36,52,40.073065690513126,77.24844598770142
0.21788060459464648,5,7,sigmoid,Glorot uniform,0,141,130,114,45.32512869520987,72.11939406394958
0.21788060459464648,5,7,selu,Glorot uniform,0,141,103,76,45.27143225159598,77.25639510154724
0.21788060459464648,5,7,selu,Glorot uniform,0,142,83,71,96.52565872080615,77.14654779434204
0.21788060459464648,5,7,selu,Glorot uniform,0,141,110,99,46.07679106317735,77.30367755889893
0.06566889304036773,5,7,selu,Glorot uniform,0,139,93,92,38.01832092653177,77.23531866073608
0.21788060459464648,5,7,selu,Glorot uniform,0,142,164,109,45.463101921898286,77.39495348930359
0.17914620783883314,5,7,relu,Glorot uniform,0,139,171,165,45.38373778582737,62.092727184295654
0.11848403950142872,5,7,silu,Glorot uniform,0,141,134,161,45.259012850911965,90.43059206008911
0.12321110446353868,5,118,relu,Glorot uniform,0,140,179,151,45.405699299893776,63.32443904876709
0.00017421486438401744,8,293,silu,Glorot uniform,116,196,79,96,104.71189421041043,252.04329919815063
0.003331187989326346,8,182,relu,Glorot uniform,111,196,111,103,201.7620855476678,82.2246663570404
0.046826353094548676,5,7,selu,Glorot uniform,2,142,197,148,37.878157209421616,77.18066191673279
0.0020451103429313024,5,7,sin,Glorot uniform,0,141,139,134,86.0673868962726,72.57702445983887
0.1477327660754711,5,7,relu,Glorot uniform,0,142,178,165,45.2967246947623,62.02124571800232
0.20123599722926255,5,7,relu,Glorot uniform,0,141,175,176,45.363015454380196,62.001307010650635
0.15045108647788785,5,7,elu,Glorot uniform,0,142,165,132,45.40000248192293,77.39868593215942
0.04295779126760997,5,7,relu,Glorot uniform,0,139,166,166,114.92483020156325,62.124852657318115
0.02148083453281597,5,11,selu,Glorot uniform,0,142,174,144,45.375201155018225,78.37928485870361
0.21788060459464648,5,7,selu,Glorot uniform,0,139,198,182,45.40211298969153,77.26314640045166
0.21788060459464648,5,7,elu,Glorot uniform,0,139,198,182,45.36634346624455,77.49246025085449
0.060485581732012135,5,7,selu,Glorot uniform,0,141,113,173,63.01673298971355,77.33653903007507
0.11866540099306243,5,7,sigmoid,Glorot uniform,0,141,182,158,18.932004024792924,72.05959415435791
0.04712928693922071,5,7,selu,Glorot uniform,0,140,175,163,45.38115138329976,77.3187141418457
0.21680448968577043,5,7,relu,Glorot uniform,0,141,198,179,45.71194126514909,61.98012638092041
0.040505098338068396,8,178,sigmoid,Glorot uniform,250,195,99,181,44.90531429171857,115.83247447013855
0.048086269940055514,8,310,sin,Glorot uniform,81,209,103,71,59664.31094861546,201.80472707748413
0.1983578143243843,5,7,relu,Glorot uniform,0,138,191,126,46.0608087573169,62.16546106338501
0.0005920467557822613,8,382,sigmoid,Glorot uniform,49,197,11,21,84.38694012646936,226.89912843704224
1.2774471609203795e-05,8,157,selu,Glorot uniform,91,195,41,13,39.86666326251758,122.43440985679626
0.18173063683941662,5,7,elu,Glorot uniform,0,139,198,155,45.44011258637698,77.37585282325745
0.08655644710035182,5,7,selu,Glorot uniform,0,138,198,120,45.437327321152424,77.41545081138611
1.2774471609203795e-05,8,302,sigmoid,Glorot uniform,188,196,0,57,149.79961945612646,197.48012518882751
0.023729962997839832,5,7,sigmoid,Glorot uniform,0,137,198,126,73.29107040408103,72.4735221862793
0.005670445583560815,5,26,silu,Glorot uniform,0,138,177,79,46.043663167118055,92.72202706336975
0.0034543126997624704,5,7,sin,Glorot uniform,0,137,174,56,105.74943798356587,72.43634748458862
0.0039825233806293475,5,72,silu,Glorot uniform,14,137,198,65,101.48341055831158,94.32717084884644
0.0017719919779877196,5,68,silu,Glorot uniform,40,139,192,37,101.09253617613805,94.1446442604065
0.0003277525760043855,5,7,swish,Glorot uniform,0,137,198,66,58.58705007234809,90.21284198760986
0.0002874515532975763,5,33,silu,Glorot uniform,5,138,198,46,101.43527772773004,93.84002184867859
3.1924719877686746e-05,5,19,silu,Glorot uniform,5,138,107,49,63.133679208518494,91.82640171051025
0.00012968297143858514,5,13,swish,Glorot uniform,76,139,148,5,41.73753076187321,90.62714672088623
0.005738447920445162,5,60,sigmoid,Glorot uniform,0,138,198,75,87.76982267173096,74.93563795089722
0.020591675041182728,5,48,silu,Glorot uniform,0,136,198,131,45.4757598944701,93.7814257144928
0.006701013374623395,5,55,swish,Glorot uniform,0,138,161,53,38.79648306888013,93.69843554496765
0.00490292575150656,5,86,sin,Glorot uniform,0,136,198,41,46.375545501835674,75.0350112915039
0.0007724406935331493,5,119,tanh,Glorot uniform,24,137,198,57,101.85054870507972,73.61569452285767
0.02662640845290357,5,196,tanh,Glorot uniform,0,136,198,61,45.553369949232994,86.39073777198792
0.03551532919439825,5,273,tanh,Glorot uniform,0,137,198,84,22.119986469014925,106.6205484867096
0.04125454007476668,5,250,swish,Glorot uniform,0,135,198,113,45.4218382228596,136.38754987716675
0.21788060459464648,5,306,swish,Glorot uniform,0,137,167,128,43.64744016161967,177.30289220809937
0.002288085244201226,5,275,tanh,Glorot uniform,0,137,198,69,73.32880074321592,105.58175253868103
0.011520602865230265,5,185,swish,Glorot uniform,0,138,198,61,58.39061109420778,113.65920066833496
0.06966274035500115,5,282,tanh,Glorot uniform,0,136,198,108,45.498128894065715,107.53331685066223
0.13996885736708112,5,305,tanh,Glorot uniform,45,136,193,115,43.776988850603686,127.04214692115784
0.07898789032805675,5,316,swish,Glorot uniform,0,136,116,47,45.412399942726786,181.22008061408997
0.21788060459464648,5,292,tanh,Glorot uniform,0,135,198,83,46.56731849403813,114.93992781639099
0.21788060459464648,5,233,tanh,Glorot uniform,0,135,181,82,45.487223949747616,93.79992938041687
0.21788060459464648,5,344,tanh,Glorot uniform,0,134,198,45,17.031317031953215,125.37638139724731
0.12606689850774247,5,267,swish,Glorot uniform,3,136,189,18,45.595115946732335,148.97709608078003
0.03659384549954046,5,148,tanh,Glorot uniform,0,137,193,46,45.56969931042962,76.33300542831421
0.057852803527272796,5,361,tanh,Glorot uniform,120,134,122,86,45.022619838705765,127.50186133384705
0.21788060459464648,5,381,sin,Glorot uniform,70,136,180,129,246532.84896781945,144.27902960777283
0.21788060459464648,5,381,tanh,Glorot uniform,60,136,188,37,45.57048523753608,138.31187748908997
0.21788060459464648,5,384,tanh,Glorot uniform,0,134,174,62,45.52171395963103,137.6659755706787
0.21788060459464648,5,384,tanh,Glorot uniform,4,136,165,59,45.50846672983857,137.70501613616943
0.21788060459464648,5,361,tanh,Glorot uniform,0,133,184,73,54.818914706554324,127.5703547000885
0.21788060459464648,5,268,tanh,Glorot uniform,0,131,166,95,58.18281815658808,104.8816511631012
0.21788060459464648,5,106,tanh,Glorot uniform,0,130,133,118,82.38678425545024,73.15884637832642
0.21788060459464648,5,7,tanh,Glorot uniform,0,130,119,138,45.25915956495669,70.8927309513092
1.2774471609203795e-05,8,264,sin,Glorot uniform,153,196,72,29,7.136755079801427,152.6981282234192
0.0006101652476791573,8,28,elu,Glorot uniform,234,195,52,73,52.20146510528509,110.10114908218384
1.2774471609203795e-05,8,88,relu,Glorot uniform,178,193,0,86,199.64637295112317,80.030282497406
1.2774471609203795e-05,8,206,sigmoid,Glorot uniform,213,194,61,84,18.4298641954101,127.9067735671997
1.2774471609203795e-05,8,148,selu,Glorot uniform,130,196,97,71,45.21708223599129,119.34147214889526
0.0001470115401872831,8,115,sigmoid,Glorot uniform,96,194,95,114,35.74368313442747,100.20518159866333
1.9325950837508296e-05,8,347,selu,Glorot uniform,8,197,193,116,107.8237871526255,222.80649161338806
0.0013230115169571737,8,373,selu,Glorot uniform,145,197,122,45,290.30184048917937,246.39613008499146
1.3601669000905545e-05,8,301,selu,Glorot uniform,170,196,156,46,45.92859053650199,215.41310262680054
0.21788060459464648,5,7,tanh,Glorot uniform,0,132,34,80,52.504678836013056,71.19186401367188
0.00043443501653044536,8,69,silu,Glorot uniform,189,195,3,118,106.16894936119012,130.84677362442017
1.2774471609203795e-05,8,315,relu,Glorot uniform,144,195,65,60,170.06559089368773,140.61047530174255
1.2774471609203795e-05,8,301,elu,Glorot uniform,114,197,37,93,72.32232280390511,215.60888242721558
1.2774471609203795e-05,8,220,elu,Glorot uniform,220,194,34,154,64.91381921476636,145.5538935661316
1.2774471609203795e-05,8,235,elu,Glorot uniform,231,197,101,103,44.68400083593417,153.93499159812927
3.730574003640148e-05,8,182,silu,Glorot uniform,166,196,76,35,16.897409976841665,161.25786995887756
1.5509102539074708e-05,8,150,relu,Glorot uniform,40,196,20,51,188.06719233482892,80.53941035270691
0.00016353303494546503,8,235,relu,Glorot uniform,161,195,72,159,193.17046679121438,97.99574565887451
0.18859830613842596,5,25,swish,Glorot uniform,0,133,147,136,45.35757330211765,93.00535297393799
7.546499208388093e-05,8,363,sin,Glorot uniform,196,197,146,70,79.31899232281441,222.5453019142151
1.2774471609203795e-05,8,213,elu,Glorot uniform,87,196,134,95,62.0817188920019,144.89788722991943
0.21788060459464648,5,7,tanh,Glorot uniform,0,131,122,138,45.27044090117043,71.27249002456665
2.125119583210801e-05,8,115,elu,Glorot uniform,130,195,123,70,26.40745689012478,110.12639331817627
1.2774471609203795e-05,8,172,elu,Glorot uniform,149,195,67,87,37.5038318435262,125.95304489135742
1.2774471609203795e-05,8,258,relu,Glorot uniform,150,197,109,109,175.39962698362248,104.51585745811462
0.0001287407915839738,8,51,elu,Glorot uniform,142,195,95,74,33.1073925615102,110.91577053070068
1.2774471609203795e-05,8,91,relu,Glorot uniform,182,195,73,121,175.22548126040562,79.40962076187134
0.0018853115528588429,8,144,selu,Glorot uniform,101,196,133,173,20.16969754978313,117.52210140228271
1.2774471609203795e-05,8,154,elu,Glorot uniform,155,193,12,120,56.61478196092959,120.60449814796448
1.2774471609203795e-05,8,70,elu,Glorot uniform,250,195,17,182,49.36089050465278,111.81763124465942
4.0776472305909034e-05,8,271,sigmoid,Glorot uniform,115,197,69,95,34.64980260387598,160.00943398475647
0.0015582956498294389,8,319,swish,Glorot uniform,120,212,188,0,34.595289937943704,290.09108710289
7.739869796011067e-05,8,93,selu,Glorot uniform,56,196,72,58,65.93401026917711,109.44892930984497
4.452798177134312e-05,8,201,sigmoid,Glorot uniform,1,196,129,119,8.778940893665116,128.29094672203064
0.00026178394091712565,8,354,silu,Glorot uniform,4,197,33,3,52.179865010172364,297.562611579895
1.746124092633242e-05,8,184,sin,Glorot uniform,106,197,194,28,24.57252488439208,116.06503629684448
0.0004783801444106246,8,265,swish,Glorot uniform,50,197,59,97,101.23080885008659,224.2689733505249
0.0008956908622804709,8,136,selu,Glorot uniform,149,196,131,23,25.974579350411318,115.68221187591553
2.9140700838003963e-05,8,247,silu,Glorot uniform,43,197,174,34,11.102553545260756,205.1488392353058
4.202115302137821e-05,8,26,swish,Glorot uniform,182,196,189,100,61.90908792960924,131.3851442337036
0.0005425018378384152,8,342,swish,Glorot uniform,24,197,168,83,103.5162219418043,287.81001353263855
1.2774471609203795e-05,8,102,relu,Glorot uniform,121,196,64,132,179.5531718130063,80.46931385993958
1.2774471609203795e-05,8,228,sigmoid,Glorot uniform,63,196,101,80,8.449986909951035,137.11528992652893
1.2774471609203795e-05,8,284,selu,Glorot uniform,167,196,56,84,62.32121468013915,179.11432337760925
2.217016153489962e-05,8,176,tanh,Glorot uniform,117,197,198,98,96.43003879164178,111.42198634147644
1.2774471609203795e-05,8,156,relu,Glorot uniform,114,195,61,146,181.81628490368516,80.47239971160889
0.0032478174196471114,8,354,sigmoid,Glorot uniform,48,197,141,20,38.63794426674823,206.73896312713623
0.00035612622487065694,8,204,relu,Glorot uniform,224,196,39,97,192.63178732075662,90.36648869514465
0.00044581601163516064,8,343,sin,Glorot uniform,172,197,149,73,54.73817010191929,203.3293492794037
4.91638048986949e-05,8,224,sin,Glorot uniform,244,196,139,143,101.43510113834635,133.5291669368744
1.5829022188179845e-05,8,156,silu,Glorot uniform,158,195,105,166,35.195195543782866,152.86068892478943
0.0001219880128378164,8,112,silu,Glorot uniform,20,196,11,160,109.57114051458824,132.40925669670105
0.0031594266809736246,8,204,relu,Glorot uniform,157,196,18,97,197.21488091904914,90.54288959503174
2.5399255353951978e-05,8,182,tanh,Glorot uniform,1,197,158,16,92.29513972563811,113.0728988647461
0.0006357394021192723,8,240,sin,Glorot uniform,167,196,96,178,126.63935113470635,138.7913100719452
0.003976806227089933,8,140,sigmoid,Glorot uniform,45,197,160,87,103.67277969239436,103.1308946609497
0.0009591095952496677,8,179,sigmoid,Glorot uniform,197,196,31,121,88.55451977941287,117.40372610092163
7.117544620583341e-05,8,137,selu,Glorot uniform,27,196,61,178,115.54433920902135,118.07778596878052
0.0001480493155657304,8,106,relu,Glorot uniform,40,195,41,168,184.2873442111648,80.64154815673828
0.0017973660181334987,8,248,silu,Glorot uniform,36,196,160,135,101.42872802815782,202.86223363876343
0.0025083409054541296,8,173,sin,Glorot uniform,64,197,171,164,106.00950045958452,115.83231234550476
5.314907868749214e-05,8,87,sin,Glorot uniform,80,196,120,27,41.817235413675064,100.2713897228241
0.00022642287363478742,8,368,swish,Glorot uniform,34,197,26,60,107.2460677475926,317.2493574619293
0.09266568197568885,8,255,tanh,Glorot uniform,201,197,174,120,46.01877521648265,144.06726455688477
0.00013831268012806828,8,215,elu,Glorot uniform,3,197,56,28,100.58150981214374,145.71765995025635
3.5330321909905106e-05,8,290,sigmoid,Glorot uniform,104,197,161,48,10.030480615360172,175.2067551612854
4.8456768614355286e-05,8,165,sigmoid,Glorot uniform,186,196,188,141,6.64859869225806,113.73208737373352
2.8952269489661265e-05,8,248,selu,Glorot uniform,152,196,90,60,53.22026280792235,154.80782794952393
0.0012066320701050461,8,176,relu,Glorot uniform,31,196,105,169,200.64722643670265,81.20972442626953
1.2774471609203795e-05,8,7,elu,Glorot uniform,250,195,28,182,16.772643420327384,107.57269501686096
1.2774471609203795e-05,8,208,selu,Glorot uniform,83,196,108,92,71.29646298431169,139.9742465019226
0.04989934169232017,8,206,tanh,Glorot uniform,45,197,139,170,45.16833359828432,125.27950859069824
0.00026070032757254276,8,249,relu,Glorot uniform,80,197,146,98,188.436190197816,100.80657076835632
9.553299345638556e-05,8,297,sigmoid,Glorot uniform,186,196,151,136,5.785499771572862,180.7233862876892
4.0008463767761967e-05,8,72,relu,Glorot uniform,212,195,45,143,191.66761214388904,80.50806713104248
0.00023699689253405134,8,131,sigmoid,Glorot uniform,90,196,125,68,29.32898459912498,105.86893320083618
0.0005338402633157166,8,133,selu,Glorot uniform,231,195,32,96,33.66718662970047,117.09995460510254
7.704340536225143e-05,8,166,selu,Glorot uniform,108,197,129,115,79.20583417030005,123.67526841163635
1.2774471609203795e-05,8,185,elu,Glorot uniform,82,196,135,166,89.4201281445694,130.54226756095886
1.2774471609203795e-05,8,94,elu,Glorot uniform,96,195,122,160,60.55655265409954,110.17845749855042
0.01577586937346509,8,293,sin,Glorot uniform,43,197,130,158,22827.176895396835,178.38859176635742
0.008200177910062572,8,203,silu,Glorot uniform,31,196,57,49,242.98085395299663,181.33659982681274
1.2774471609203795e-05,8,120,elu,Glorot uniform,89,196,129,154,79.36301590243362,110.40676927566528
0.04772246948920266,8,180,sigmoid,Glorot uniform,22,197,194,59,45.47704556135653,116.3715980052948
0.21788060459464648,5,57,tanh,Glorot uniform,0,132,113,161,200.65414458225655,72.80860304832458
0.21788060459464648,5,64,swish,Glorot uniform,22,130,132,150,468739.4603285326,94.45826554298401
0.21788060459464648,5,7,tanh,Glorot uniform,0,130,147,165,46.12761378749249,70.96788811683655
0.21788060459464648,5,13,tanh,Glorot uniform,10,131,157,157,42.032326210515045,73.78883576393127
0.21788060459464648,5,7,tanh,Glorot uniform,0,131,134,144,45.21780888563271,71.12592124938965
0.21788060459464648,5,7,tanh,Glorot uniform,0,130,145,182,45.2796645524967,71.06387829780579
0.07522257594313438,5,7,tanh,Glorot uniform,24,127,134,167,45.2698936771437,71.05240845680237
0.06815832998400062,5,7,tanh,Glorot uniform,97,126,192,176,45.41961649104424,71.02426815032959
0.003425925768773577,5,141,tanh,Glorot uniform,203,125,198,150,69.10879383108941,73.84206366539001
0.0005515528275095726,5,155,sin,Glorot uniform,250,125,198,150,98.33171653579909,79.60257601737976
0.00022169921872036322,5,79,sin,Glorot uniform,250,127,198,145,102.09790314036603,74.49502229690552
0.0038712581441619647,5,168,tanh,Glorot uniform,250,127,198,150,69.14736933087005,78.59416651725769
0.002608896046015308,5,69,swish,Glorot uniform,250,125,198,158,97.76852664485583,94.11800265312195
0.00472343323634606,5,99,swish,Glorot uniform,232,127,198,157,106.89329305284315,93.38376498222351
0.0006769914770036284,5,144,swish,Glorot uniform,250,127,198,154,100.30713216794085,102.0574369430542
0.0023637484627636817,5,73,tanh,Glorot uniform,250,127,198,171,101.95455782120989,72.96336197853088
0.022805696365927018,5,138,sin,Glorot uniform,142,124,198,126,1546.6914514871914,78.40152668952942
0.014494753621782017,5,199,selu,Glorot uniform,184,123,198,72,45.56107012256301,96.54145121574402
0.21355480055294507,5,216,elu,Glorot uniform,153,124,198,15,19667862135.398586,98.5501172542572
4.961229526740071e-05,5,92,sigmoid,Glorot uniform,57,124,19,66,90.97533078260842,75.03256154060364
0.0007651197303670845,5,31,selu,Glorot uniform,116,124,145,126,113.58811917203855,80.33431220054626
0.003932293237620361,5,320,selu,Glorot uniform,69,124,51,49,21.5994018890214,140.3404402732849
0.06908389157346886,5,226,selu,Glorot uniform,212,125,194,15,3450188.0850018384,101.879723072052
3.131695664506541e-05,5,280,selu,Glorot uniform,115,124,158,181,108.43426264325062,116.40231704711914
0.03542497295717929,5,206,selu,Glorot uniform,102,124,127,182,27.136692731560636,96.85375261306763
